,plu_id,plu_hierarchy_lvl_2_desc,plu_width_amt,plu_depth_amt,plu_height_amt,Квант
9349,4044854.0,"Соки, воды, пиво",9.2,5.7,21.0,12.0
9350,4169423.0,Замороженные продукты,20.0,5.0,25.0,
9351,3687777.0,Бакалея (Food),16.5,5.0,7.0,
9352,4277160.0,Молочная гастрономия,7.5,7.5,9.0,6.0
9353,4354551.0,Детские товары (Food),5.0,4.0,14.5,
9354,4225452.0,Сопутствующие товары (Food),6.5,6.5,14.5,
9355,4317447.0,Диабетическое питание,8.0,4.2,16.0,
9356,4362916.0,Бакалея (Food),14.0,19.0,4.0,
9357,4221770.0,Бакалея (Food),9.5,9.5,11.0,
9358,4200142.0,Сопутствующие товары (Food),18.0,3.0,27.0,
9359,3390698.0,Детские товары (Food),22.5,12.0,19.0,
9360,4327473.0,Сопутствующие товары (Food),7.6,18.8,3.8,
9361,4280735.0,Молочная гастрономия,7.3,7.3,6.8,8.0
9362,4322017.0,"Готовая кулинария, салаты",10.9,14.7,4.3,2.0
9363,4357074.0,Кондитерские изделия (Fresh),7.5,7.5,8.0,
9364,3404115.0,Кондитерские изделия (Food),32.0,42.0,15.5,
9365,4197802.0,Сопутствующие товары (Food),4.5,4.0,19.0,
9366,4372065.0,Кондитерские изделия (Food),15.0,13.0,7.5,
9367,4286619.0,Замороженные продукты,20.0,20.0,6.0,10.0
9368,3235374.0,Бакалея (Food),8.5,8.5,8.5,12.0
9369,4142573.0,Корма для животных,26.0,8.5,39.0,6.0
9370,4289085.0,Молочная гастрономия,9.8,9.8,6.5,6.0
9371,4264759.0,Сопутствующие товары (Food),6.0,6.0,18.0,
9372,3198829.0,Кондитерские изделия (Food),13.0,4.2,8.3,
9373,3387755.0,"Соки, воды, пиво",7.7,7.7,26.8,
9374,4268315.0,Кондитерские изделия (Food),28.4,3.1,9.6,
9375,4250866.0,Молочная гастрономия,5.5,5.5,14.5,
9376,4100332.0,Бакалея (Food),17.0,30.0,6.0,
9377,4370663.0,Сопутствующие товары (Food),6.1,7.8,29.3,
9378,4363590.0,Детские товары (NonFood),11.7,3.0,17.0,
9379,4111963.0,Кондитерские изделия (Food),7.7,1.8,3.5,
9380,3484418.0,"Соки, воды, пиво",5.8,5.8,21.7,
9381,78030107.0,Хлеб СП,7.0,7.0,40.0,
9382,4048575.0,Рыбная гастрономия,7.0,9.0,7.0,
9383,4304906.0,Сопутствующие товары (Food),4.1,16.9,5.3,
9384,3950378.0,Бакалея (Food),10.75,1.2,15.75,
9385,3645807.0,Молочная гастрономия,7.7,7.7,20.5,12.0
9386,4268636.0,Бакалея (Food),7.0,27.0,3.2,
9387,4121219.0,Кондитерские изделия (Food),7.4,1.3,16.8,22.0
9388,3379264.0,Мясная гастрономия,13.0,1.5,25.0,
9389,4307676.0,Замороженные продукты,21.0,1.5,19.0,
9390,4305823.0,Бытовая техника,8.5,1.2,12.0,
9391,3984459.0,"Хлеб, хлебобулочные изделия (Food)",15.0,12.0,23.0,
9392,4053045.0,Кондитерские изделия (Food),22.5,2.5,9.5,
9393,3636753.0,Замороженные продукты,24.0,23.0,3.0,
9394,3942854.0,Сопутствующие товары (Food),19.1,11.4,34.2,
9395,4065823.0,Бакалея (Food),11.0,4.0,18.0,
9396,3644549.0,Молочная гастрономия,12.4,7.3,4.8,
9397,4147560.0,Молочная гастрономия,7.0,6.7,24.5,
9398,4149914.0,Кондитерские изделия (Food),19.2,39.0,16.5,
9399,4262710.0,"Соки, воды, пиво",6.6,6.6,11.5,
9400,4074167.0,Мясная гастрономия,13.5,1.0,22.0,
9401,4221475.0,Бытовая техника,2.1,6.5,15.3,
9402,3234987.0,Бакалея (Food),8.5,8.5,8.5,12.0
9403,4195944.0,Детские товары (Food),3.8,5.1,17.0,
9404,4222101.0,Кондитерские изделия (Food),20.5,4.0,16.0,10.0
9405,4275408.0,Бакалея (Food),11.5,1.5,16.5,
9406,4331175.0,Товары спец.акций_2,26.0,4.5,28.0,
9407,4068147.0,Бакалея (Food),7.0,7.0,12.0,
9408,4331668.0,Молочная гастрономия,10.0,10.0,15.0,
9409,4362910.0,Бакалея (Food),10.0,10.0,11.0,
9410,3674200.0,Бакалея (Food),13.0,3.8,20.0,12.0
9411,4326947.0,Бакалея (Food),7.2,7.2,4.0,
9412,4113531.0,Молочная гастрономия,7.5,3.2,5.2,
9413,4305008.0,Молочная гастрономия,13.5,4.5,14.0,
9414,4324406.0,Бакалея (Food),3.3,7.9,15.5,
9415,2050134.0,Бакалея (Food),8.5,8.5,5.5,
9416,4295754.0,Детское питание (Food),6.1,6.1,9.4,
9417,45414.0,"Соки, воды, пиво",10.0,10.0,36.0,12.0
9418,4123609.0,Бакалея (Food),13.5,3.5,22.5,
9419,3660006.0,Сопутствующие товары (Food),17.6,4.6,11.0,
9420,3258079.0,Замороженные продукты,7.0,18.0,4.5,8.0
9421,4084188.0,Бакалея (Food),3.3,7.9,15.5,
9422,4337808.0,Сопутствующие товары (Food),10.8,0.4,16.7,
9423,4319755.0,Молочная гастрономия,5.9,8.5,25.0,
9424,3412848.0,Сопутствующие товары (Food),17.5,1.0,30.0,48.0
9425,3483271.0,Кондитерские изделия (Food),7.6,1.0,17.5,
9426,4281836.0,Бакалея (Food),10.0,1.0,14.0,
9427,2147861.0,Кондитерские изделия (Food),14.0,6.0,19.0,
9428,4350373.0,Детское питание (Food),9.0,5.0,18.0,12.0
9429,2140646.0,Бакалея (Food),6.0,6.0,11.3,6.0
9430,52542.0,Бакалея (Food),14.0,6.0,17.0,6.07
9431,3693418.0,Замороженные продукты,17.0,30.0,13.0,8.0
9432,3356705.0,Бакалея (Food),10.0,10.0,5.1,
9433,4335903.0,"Хлеб, хлебобулочные изделия (Food)",16.0,16.0,6.0,
9434,4207343.0,Детское питание (Fresh),5.8,5.8,12.3,
9435,4335075.0,"Готовая кулинария, салаты",13.2,16.4,4.4,2.0
9436,4301034.0,Кондитерские изделия (Food),28.2,3.1,19.2,
9437,3630078.0,Бакалея (Food),16.5,6.0,15.0,
9438,4167171.0,Кондитерские изделия (Food),20.0,9.0,24.5,
9439,3648023.0,Бакалея (Food),7.5,7.5,11.0,
9440,4120380.0,Молочная гастрономия,14.0,20.0,20.0,
9441,8065.0,Бакалея (Food),14.0,9.0,23.0,6.0
9442,4049292.0,Бакалея (Food),7.9,6.9,15.8,
9443,4024032.0,Детское питание (Food),12.0,6.0,23.0,
9444,4069956.0,Молочная гастрономия,15.0,8.0,5.0,
9445,4037644.0,Бакалея (Food),27.0,3.1,7.0,24.0
9446,3504150.0,Бакалея (Food),10.0,6.5,20.5,
9447,14123.0,Бакалея (Food),6.0,3.0,14.0,
9448,4100288.0,Детское питание (Food),13.03,13.03,16.25,
9449,3609756.0,Овощи - Фрукты,20.0,20.0,20.0,
9450,4273654.0,Детское питание (Food),6.2,6.2,9.2,
9451,3681570.0,Бакалея (Food),7.5,7.5,14.0,
9452,4307715.0,Бакалея (Food),14.0,4.5,18.0,
9453,3446521.0,Бакалея (Food),9.0,2.0,29.0,
9454,3455615.0,"Хлеб, хлебобулочные изделия (Food)",10.0,7.0,13.0,3.0
9455,4329238.0,Замороженные продукты,9.0,18.0,7.5,32.0
9456,3206845.0,Кондитерские изделия (Food),26.0,2.3,26.0,
9457,3650287.0,Детское питание (Food),24.0,13.0,10.0,
9458,4189960.0,"Готовая кулинария, салаты",14.0,19.0,3.0,
9459,3472954.0,Корма для животных,20.0,8.0,30.0,
9460,4274704.0,Кондитерские изделия (Food),14.0,5.0,7.0,
9461,3227619.0,Бакалея (Food),12.0,5.0,23.0,
9462,4250892.0,Сопутствующие товары (Food),3.2,6.5,11.6,
9463,4269871.0,Товары для дома,8.7,7.4,5.6,
9464,3655792.0,Рыбная гастрономия,9.5,9.5,5.0,6.0
9465,4260079.0,Бакалея (Food),12.0,2.0,18.0,
9466,4263605.0,Замороженные продукты,19.0,22.0,3.0,
9467,3490862.0,Кондитерские изделия (Food),16.0,4.5,6.5,24.0
9468,4311224.0,Бакалея (Food),15.5,5.5,17.5,
9469,4171678.0,Бакалея (Food),7.9,7.7,12.2,
9470,3679918.0,Детское питание (Fresh),4.4,4.4,11.3,
9471,4178301.0,Бакалея (Food),5.9,5.9,16.5,8.0
9472,4202869.0,Корма для животных,9.3,1.5,14.0,
9473,3979470.0,Детские товары (Food),9.4,6.4,29.9,
9474,4137249.0,Мясная гастрономия,14.5,4.5,16.0,4.0
9475,61549.0,Бакалея (Food),6.0,6.0,25.5,
9476,3651907.0,Бакалея (Food),8.0,4.5,14.0,
9477,3641219.0,Мясо и мясные изделия,19.0,14.0,5.0,
9478,3305164.0,Бакалея (Food),11.0,3.5,13.0,80.0
9479,3432833.0,Молочная гастрономия,8.0,8.0,23.5,6.0
9480,4284878.0,Мясная гастрономия,13.7,23.1,1.5,10.0
9481,4271735.0,Молочная гастрономия,7.8,19.7,2.8,
9482,4195086.0,Кондитерские изделия (Food),14.0,3.0,7.5,22.0
9483,4298992.0,Молочная гастрономия,8.1,6.3,6.8,12.0
9484,3691741.0,Сопутствующие товары (Food),11.0,6.2,26.6,
9485,4284340.0,Сопутствующие товары (Food),6.6,3.1,16.0,
9486,4103219.0,"Хлеб, хлебобулочные изделия (Food)",13.0,4.0,9.0,12.0
9487,3983132.0,Корма для животных,7.5,7.5,11.0,
9488,4261460.0,"Соки, воды, пиво",9.1,9.1,33.0,
9489,3270308.0,Сопутствующие товары (Food),7.5,4.3,21.0,
9490,43693.0,"Соки, воды, пиво",16.0,14.0,32.0,8.0
9491,3381644.0,Диабетическое питание,9.0,5.0,20.0,
9492,3679506.0,Бакалея (Food),16.0,3.0,21.5,
9493,4327553.0,Овощи - Фрукты,14.0,1.5,19.0,10.0
9494,3695316.0,Сопутствующие товары (Food),12.0,5.0,12.0,
9495,3232295.0,Сопутствующие товары (Food),6.5,4.0,18.0,
9496,4380333.0,Кондитерские изделия (Food),20.4,12.1,2.5,8.0
9497,4221674.0,Кондитерские изделия (Food),24.0,3.5,11.0,15.0
9498,4212917.0,Детские товары (Food),10.5,25.0,6.5,
9499,2121991.0,Сопутствующие товары (Food),6.0,6.0,8.5,
9500,4175980.0,Бакалея (Food),7.0,7.0,12.0,
9501,4182207.0,Замороженные продукты,21.0,4.0,21.0,
9502,4229139.0,Замороженные продукты,25.0,40.0,10.0,10.0
9503,3389812.0,Кондитерские изделия (Food),18.0,2.3,3.3,24.0
9504,4282659.0,Сопутствующие товары (Food),14.0,5.0,14.0,
9505,3363253.0,Детское питание (Food),4.5,4.0,12.0,
9506,3059226.0,Детское питание (Food),6.4,4.0,12.0,
9507,4052586.0,Кондитерские изделия (Food),12.0,5.0,18.0,
9508,4362611.0,"Соки, воды, пиво",8.0,8.0,29.0,
9509,3914343.0,Овощи - Фрукты,11.8,8.8,7.3,6.0
9510,4289244.0,Кондитерские изделия (Food),24.0,6.5,19.3,
9511,4103921.0,Молочная гастрономия,7.5,7.5,8.0,
9512,4105409.0,Бакалея (Food),7.9,6.9,14.5,
9513,4216799.0,Молочная гастрономия,8.5,8.5,23.5,
9514,4337674.0,Детские товары (Food),20.0,13.5,20.0,
9515,3994292.0,Молочная гастрономия,6.0,6.0,18.5,6.0
9516,3494345.0,Замороженные продукты,6.5,21.5,2.5,
9517,4144162.0,Бакалея (Food),11.8,14.5,0.3,
9518,3679296.0,Сопутствующие товары (Food),7.4,4.7,21.8,
9519,2043188.0,Бакалея (Food),8.0,8.0,27.5,
9520,4271328.0,"Соки, воды, пиво",5.8,5.8,14.5,
9521,4009330.0,Мясная гастрономия,14.8,14.8,2.8,
9522,4193670.0,Сопутствующие товары (Food),6.5,3.0,17.8,
9523,4293166.0,Молочная гастрономия,11.0,6.8,2.4,
9524,3966416.0,"Соки, воды, пиво",5.7,5.7,14.6,
9525,5051.0,Бакалея (Food),8.0,6.0,15.0,12.0
9526,4200991.0,Сопутствующие товары (Food),3.9,7.3,18.0,
9527,4305965.0,Сопутствующие товары (Food),8.0,5.0,19.0,
9528,78023453.0,Хлеб СП,6.0,13.0,4.5,
9529,4205184.0,Бакалея (Food),17.1,4.1,22.1,
9530,3455550.0,Бакалея (Food),14.0,30.0,15.0,10.0
9531,3645953.0,Бакалея (Food),10.0,9.0,20.5,
9532,3438657.0,Овощи - Фрукты,8.0,3.0,18.0,8.0
9533,4349668.0,Рыбная гастрономия,14.0,24.0,1.5,10.0
9534,4211766.0,Корма для животных,2.7,9.5,14.0,
9535,3279004.0,Бакалея (Food),9.2,9.2,13.0,16.0
9536,4077542.0,Кондитерские изделия (Food),14.0,3.5,17.0,
9537,3676273.0,Кондитерские изделия (Food),22.0,2.5,5.0,
9538,3922313.0,Молочная гастрономия,8.3,8.3,26.0,
9539,4063493.0,Кондитерские изделия (Food),6.0,3.6,25.0,
9540,3617432.0,Кондитерские изделия (Food),11.3,1.1,14.4,
9541,3952482.0,Кондитерские изделия (Food),5.0,2.0,8.5,
9542,4169969.0,Молочная гастрономия,7.0,6.7,24.5,
9543,70727.0,Замороженные продукты,19.5,11.0,5.0,
9544,4315655.0,Диабетическое питание,9.0,3.7,16.0,
9545,3255795.0,Молочная гастрономия,8.0,8.0,23.0,
9546,4273338.0,Кондитерские изделия (Food),8.0,9.5,15.5,6.0
9547,3640147.0,"Соки, воды, пиво",6.4,6.4,15.0,
9548,3442369.0,"Хлеб, хлебобулочные изделия (Food)",20.0,20.0,5.0,
9549,4230599.0,Бакалея (Food),12.0,12.0,12.0,
9550,3196982.0,Бакалея (Food),9.0,6.0,15.0,
9551,4285750.0,Сопутствующие товары (Food),15.5,8.5,26.8,
9552,4095769.0,Бакалея (Food),14.0,8.5,18.0,6.0
9553,39124.0,Сопутствующие товары (Food),17.5,5.5,10.5,
9554,4340730.0,Детское питание (Food),4.0,4.5,12.0,27.0
9555,4384745.0,"Готовая кулинария, салаты",13.8,18.5,3.6,
9556,3687463.0,Кондитерские изделия (Food),35.5,4.0,8.0,12.0
9557,3671509.0,Кондитерские изделия (Food),9.0,15.8,20.5,
9558,4096147.0,Замороженные продукты,6.8,6.0,6.0,
9559,4274971.0,Бакалея (Food),8.5,6.0,25.5,
9560,4244269.0,"Готовая кулинария, салаты",15.0,15.0,3.5,
9561,4350542.0,Детское питание (Food),8.8,8.8,3.3,10.0
9562,4315652.0,"Хлеб, хлебобулочные изделия (Food)",11.0,11.0,28.0,
9563,4266550.0,Бакалея (Food),10.0,0.2,12.0,60.0
9564,3431263.0,Замороженные продукты,40.0,7.0,4.0,
9565,3686472.0,Диабетическое питание,19.0,4.5,25.5,
9566,3953744.0,Замороженные продукты,21.0,3.0,8.0,
9567,4349906.0,Детские товары (Food),15.5,9.2,12.5,
9568,4370042.0,Сопутствующие товары (Food),6.5,6.5,17.0,
9569,4185770.0,Мясная гастрономия,5.0,11.0,15.0,3.0
9570,4312964.0,Кондитерские изделия (Fresh),11.0,14.0,6.5,
9571,47079.0,Сопутствующие товары (Food),14.3,3.3,19.8,11.0
9572,4198738.0,Молочная гастрономия,10.2,10.2,5.0,
9573,72511.0,Бакалея (Food),28.5,38.0,10.6,6.09
9574,4267522.0,Бакалея (Food),10.0,4.0,18.0,
9575,4227953.0,Молочная гастрономия,14.2,11.2,4.5,6.0
9576,89623.0,Сопутствующие товары (Food),10.0,4.7,19.1,
9577,4043346.0,Сопутствующие товары (Food),5.5,2.2,22.9,
9578,4251005.0,Детское питание (Food),16.0,9.0,21.8,
9579,4125042.0,Кондитерские изделия (Food),14.0,3.5,17.0,
9580,4013371.0,Сопутствующие товары (Food),5.5,7.0,8.3,
9581,4284558.0,Мясная гастрономия,18.9,6.0,6.0,
9582,3962349.0,Бакалея (Food),10.1,6.1,10.6,
9583,4087470.0,Кондитерские изделия (Food),13.0,3.0,9.0,8.0
9584,4377610.0,"Готовая кулинария, салаты",13.7,18.7,5.0,
9585,3673372.0,Кондитерские изделия (Food),12.5,3.3,8.1,
9586,4326794.0,Бакалея (Food),14.5,7.0,19.5,18.0
9587,2063051.0,Молочная гастрономия,18.0,9.0,22.0,
9588,3624480.0,Детские товары (Food),10.0,6.9,21.0,5.0
9589,4288971.0,"Хлеб, хлебобулочные изделия (Food)",10.0,6.5,10.0,
9590,4333332.0,Сопутствующие товары (Food),6.6,13.4,22.8,
9591,3025559.0,Бакалея (Food),7.5,3.1,7.5,
9592,4130407.0,Рыбная гастрономия,87.0,87.0,97.0,
9593,4345400.0,Диабетическое питание,9.0,3.7,16.0,
9594,4354150.0,Кондитерские изделия (Food),13.7,3.6,18.7,
9595,2167938.0,Кондитерские изделия (Food),10.0,4.0,20.5,20.0
9596,4071296.0,Сопутствующие товары (Food),4.1,2.2,23.1,
9597,46791.0,Бакалея (Food),8.0,6.6,14.0,
9598,3358562.0,Замороженные продукты,20.0,13.0,3.5,6.0
9599,3908663.0,Кондитерские изделия (Food),19.5,3.0,10.0,20.0
